seed_4_1_1.xosc,4,0.21670108,0.301584452390671,0,0.381460458040237,0.1759519875049591
seed_4_1_1.xosc,4,0.26583624,0.342616200447083,0,0.368039280176163,0.3384711444377899
seed_4_1_1.xosc,4,0.23690265,0.345367670059204,0,0.354112297296524,0.3156915307044983
seed_4_1_1.xosc,4,0.20609581,0.278185606002808,0,0.338191628456116,0.3328102827072144
seed_4_1_1.xosc,4,0.18903118,0.27181601524353,0,0.322109550237656,0.22036805748939514
seed_4_1_1.xosc,4,0.19236644,0.212353348731995,0,0.304577827453613,0.11080089211463927
seed_4_1_1.xosc,4,0.17098643,0.174133166670799,0,0.287785112857819,0.07387271523475647
seed_4_1_1.xosc,4,0.18390986,0.182419195771217,0,0.269341915845871,0.1609017848968506
seed_4_1_1.xosc,4,0.21431038,0.180079132318497,0,0.231799066066742,0.2310319244861603
seed_4_1_1.xosc,4,0.27852994,0.179420128464699,0,0.212831020355225,0.16742165386676788
seed_4_1_1.xosc,4,0.25967205,0.207049876451492,0,0.194133624434471,0.10106863081455232
seed_4_1_1.xosc,4,0.24984056,0.16175565123558,0,0.175951987504959,0.060389358550310135
seed_4_1_1.xosc,4,0.21667804,0.123877428472042,0,0.158452972769737,0.2608083784580231
seed_4_1_1.xosc,4,0.18566792,0.151751562952995,0,0.141891956329346,0.09542474150657654
seed_4_1_1.xosc,4,0.17755167,0.181857779622078,0,0.126297786831856,0.3815162777900696
seed_4_1_1.xosc,4,0.13657238,0.0541706793010235,0,0.0984121933579445,0.14502666890621185
seed_4_1_1.xosc,4,0.15158285,0.109608024358749,0,0.0866529643535614,0.5312342047691345
seed_4_1_1.xosc,4,0.17810677,0.198130145668983,0,0.0761342495679855,0.2848385274410248
seed_4_1_1.xosc,4,0.14537391,0.153709888458252,0,0.0671054422855377,0.07288766652345657
seed_4_1_1.xosc,4,0.13693863,0.182035595178604,0,0.0589870028197765,0.07973286509513855
seed_4_1_1.xosc,4,0.1870809,0.23939748108387,0,0.0519124418497086,0.2716500163078308
seed_4_1_1.xosc,4,0.2517889,0.345367670059204,0,0.33847114443779,0.07462869584560394
seed_4_1_1.xosc,4,0.24844915,0.322692066431046,0,0.294775873422623,0.31959646940231323
seed_4_1_1.xosc,4,0.22098108,0.254222840070724,0,0.250293403863907,0.13482730090618136
seed_4_1_1.xosc,4,0.1872888,0.249135226011276,0,0.208629935979843,0.05486833676695824
seed_4_1_1.xosc,4,0.18692353,0.250355154275894,0,0.170304179191589,0.2269740104675293
seed_4_1_1.xosc,4,0.2645503,0.179814338684082,0,0.140048816800118,0.07148353010416031
seed_4_1_1.xosc,4,0.31563076,0.171073511242867,1,0.111233651638031,0.3642930090427399
seed_4_1_1.xosc,4,0.335403,0.182497456669807,1,0.0918344855308533,0.12256871163845062
seed_4_1_1.xosc,4,0.2300468,0.108922950923443,0,0.0692931562662125,0.3655140995979309
seed_4_1_1.xosc,4,0.22260398,0.16035795211792,0,0.0418094173073769,0.2307577431201935
seed_4_1_1.xosc,4,0.21542934,0.224723592400551,0,0.515595555305481,0.16069819033145905
seed_4_1_1.xosc,4,0.26048788,0.345367670059204,0,0.361490190029144,0.11845386773347855
seed_4_1_1.xosc,4,0.27584353,0.334617555141449,0,0.315691530704498,0.06084903329610825
seed_4_1_1.xosc,4,0.28891712,0.272979944944382,0,0.261855244636536,0.05188314616680145
seed_4_1_1.xosc,4,0.21343328,0.141998812556267,0,0.219518885016441,0.3735749423503876
seed_4_1_1.xosc,4,0.21338487,0.121795848011971,0,0.17494709789753,0.2605316936969757
seed_4_1_1.xosc,4,0.19466627,0.155554547905922,0,0.144473284482956,0.06219860538840294
seed_4_1_1.xosc,4,0.204821,0.221512630581856,0,0.092827707529068,0.030589330941438675
seed_4_1_1.xosc,4,0.26599082,0.204882383346558,0,0.070322722196579,0.005037140101194382
seed_4_1_1.xosc,4,0.21546867,0.116160996258259,0,0.059144489467144,-0.0007029324769973755
seed_4_1_1.xosc,4,0.2241136,0.120345540344715,0,0.0434392429888248,0.0
seed_4_1_1.xosc,4,0.24593812,0.190202042460442,0,0.54011082649231,0.0
seed_4_1_1.xosc,4,0.23265776,0.260530591011047,0,0.380629777908325,-0.0007029324769973755
seed_4_1_1.xosc,4,0.2722036,0.322409719228744,0,0.332810282707214,0.0
seed_4_1_1.xosc,4,0.30698356,0.225129008293152,0,0.27629154920578,0.0
seed_4_1_1.xosc,4,0.23646343,0.18915006518364,0,0.184063106775284,0.0
seed_4_1_1.xosc,4,0.1717554,0.0785286724567413,0,0.151635721325874,0.0
seed_4_1_1.xosc,4,0.19757329,0.102339826524258,0,0.117751032114029,0.0
seed_4_1_1.xosc,4,0.14777768,0.0625815540552139,0,0.0972349345684052,0.0
seed_4_1_1.xosc,4,0.14666952,0.0526815354824066,0,0.0739996805787087,-0.003482135944068432
seed_4_1_1.xosc,4,0.21509166,0.1123978048563,0,0.0624076463282108,0.004264728166162968
seed_4_1_1.xosc,4,0.29018098,0.203044965863228,0,0.533429622650147,0.0
seed_4_1_1.xosc,4,0.24615009,0.302190154790878,0,0.381039410829544,-0.0007029324769973755
