frame_id,predict_steering_angle,steering_angle_change,seed,class
29391353.png,0.115641318261623,0.11113689839839935,1,0
29391354.png,0.11744574457407,0.10949501395225525,1,0
29391355.png,0.119992032647133,0.1092841625213623,1,0
29391356.png,0.121762573719025,0.1093575581908226,1,0
29391357.png,0.119503237307072,0.10744032263755798,1,0
29391358.png,0.120379932224751,0.10831275582313538,1,0
29391359.png,0.122858516871929,0.1067705750465393,1,0
29391360.png,0.116424679756165,0.10135402530431747,1,0
29391361.png,0.12063742429018,0.10007902979850769,1,0
29391362.png,0.119544669985771,0.10007801651954651,1,0
29391363.png,0.120427750051022,0.0994938462972641,1,0
29391364.png,0.121681489050388,0.09893770515918732,1,0
29391365.png,0.121203802525997,0.09842552989721298,1,0
29391366.png,0.121426098048687,0.09872520714998245,1,0
29391367.png,0.121759071946144,0.09596733003854752,1,0
29391368.png,0.11859492957592,0.09388291835784912,1,0
29391369.png,0.12519171833992,0.09535882622003555,1,0
29391370.png,0.116793088614941,0.09134351462125778,1,0
29391371.png,0.119377486407757,0.09623542428016663,1,0
29391372.png,0.121485807001591,0.09911926835775375,1,0
29391373.png,0.122004464268684,0.10030423849821091,1,0
29391374.png,0.119991019368172,0.10025026649236679,1,0
29391375.png,0.1158761754632,0.10204160213470459,1,0
29391376.png,0.123749457299709,0.10757437348365784,1,0
29391377.png,0.121797487139702,0.10516013950109482,1,0
29391378.png,0.134638145565987,0.1109604611992836,1,0
29391379.png,0.13100691139698,0.1085115522146225,1,0
29391380.png,0.139839574694633,0.10996055603027344,1,0
29391381.png,0.14514933526516,0.11162082850933075,1,0
29391382.png,0.141008570790291,0.11202805489301682,1,0
29391383.png,0.142551571130753,0.11054463684558868,1,0
29391384.png,0.14729131758213,0.11168021708726883,1,0
29391385.png,0.150843530893326,0.11223505437374115,1,0
29391386.png,0.153593882918358,0.11541412770748138,1,0
29391387.png,0.153316482901573,0.11241886764764786,1,0
29391388.png,0.144267126917839,0.10635270178318024,1,0
29391389.png,0.147855177521706,0.10994590073823929,1,0
29391390.png,0.148782044649124,0.1125754788517952,1,0
29391391.png,0.145815297961235,0.11361952871084213,1,0
29391392.png,0.140068575739861,0.11002298444509506,1,0
29391393.png,0.138879120349884,0.10679688304662704,1,0
29391394.png,0.132812216877937,0.10210477560758591,1,0
29391395.png,0.135332405567169,0.10525968670845032,1,0
29391396.png,0.133510544896126,0.10314805805683136,1,0
29391397.png,0.134796723723412,0.10253898799419403,1,0
29391398.png,0.13329491019249,0.10096706449985504,1,0
29391399.png,0.133183717727661,0.10026154667139053,1,0
29391400.png,0.134336546063423,0.10111557692289352,1,0
29391401.png,0.136155486106873,0.1045936867594719,1,0
29391402.png,0.129633590579033,0.09986235946416855,1,0
29391403.png,0.126428157091141,0.10026850551366806,1,0
29391404.png,0.124672375619411,0.0986650288105011,1,0
29391405.png,0.124764360487461,0.09465288370847702,1,0
29391406.png,0.123161859810352,0.09702186286449432,1,0
29391407.png,0.12207754701376,0.09473983943462372,1,0
29391408.png,0.13087072968483,0.0983024314045906,1,0
29391409.png,0.139342442154884,0.10382410883903503,1,0
29391410.png,0.13901574909687,0.10089927166700363,1,0
29391411.png,0.139142349362373,0.10045404732227325,1,0
29391412.png,0.142251878976822,0.1026192158460617,1,0
29391413.png,0.148136213421822,0.10609588772058487,1,0
29391414.png,0.139343678951263,0.1000482514500618,1,0
29391415.png,0.132912993431091,0.09434711933135986,1,0
29391416.png,0.137809008359909,0.0955316349864006,1,0
29391417.png,0.135322362184525,0.09149054437875748,1,0
29391418.png,0.129862412810326,0.08450902998447418,1,0
29391419.png,0.127085998654366,0.0828116163611412,1,0
29391420.png,0.118215091526508,0.07604842633008957,1,0
29391421.png,0.104072548449039,0.06964363902807236,1,0
29391422.png,0.106788821518421,0.06865527480840683,1,0
29391423.png,0.0990558043122292,0.06649592518806458,1,0
29391424.png,0.09715286642313,0.06634435802698135,1,0
29391425.png,0.0902184471487999,0.06099816411733627,1,0
29391426.png,0.0938930884003639,0.06593726575374603,1,0
29391427.png,0.102614887058735,0.07589063793420792,1,0
29391428.png,0.0987491309642792,0.07219943404197693,1,0
29391429.png,0.0953931584954262,0.06892771273851395,1,0
29391430.png,0.0975610539317131,0.06850007176399231,1,0
29391431.png,0.0930216535925865,0.06480058282613754,1,0
29391432.png,0.0878467559814453,0.06073317676782608,1,0
29391433.png,0.0900515764951706,0.058443278074264526,1,0
29391434.png,0.0916360318660736,0.05672703683376312,1,0
29391435.png,0.0960904806852341,0.06006753444671631,1,0
29391436.png,0.0908096879720688,0.05856011062860489,1,0
29391437.png,0.104867108166218,0.06415268033742905,1,0
29391438.png,0.10686868429184,0.06452525407075882,1,0
29391439.png,0.0979406461119652,0.05970840901136398,1,0
29391440.png,0.0913335233926773,0.053762100636959076,1,0
29391441.png,0.0878965258598328,0.0493428036570549,1,0
29391442.png,0.08182243257761,0.04635544866323471,1,0
29391443.png,0.0840591788291931,0.045632779598236084,1,0
29391444.png,0.0777220875024796,0.03725423663854599,1,0
29391445.png,0.0749431923031807,0.033058881759643555,1,0
29391446.png,0.0763554722070694,0.03314021974802017,1,0
29391447.png,0.0804547667503357,0.03452678024768829,1,0
29391448.png,0.0806888863444328,0.04015817493200302,1,0
29391449.png,0.0696812644600868,0.03107026405632496,1,0
29391450.png,0.0608664005994797,0.023052630946040154,1,0
29391451.png,0.0568776279687882,0.01814953051507473,1,0
29391452.png,0.0510308966040611,0.010531113483011723,1,0
29391453.png,0.0507821813225746,0.011096731759607792,1,0
29391454.png,0.0475954040884972,0.007570777088403702,1,0
29391455.png,0.0491711422801018,0.007962247356772423,1,0
29391456.png,0.0499049872159958,0.009407637640833855,1,0
29391457.png,0.0512652099132538,0.010668253526091576,1,0
29391458.png,0.0589951649308205,0.01378270611166954,1,0
29391459.png,0.0646885111927986,0.018723446875810623,1,0
29391460.png,0.0682165399193764,0.02197420597076416,1,0
29391461.png,0.0756319612264633,0.024678917601704597,1,0
29391462.png,0.0796231627464294,0.026445018127560616,1,0
29391463.png,0.0830231383442879,0.02673337422311306,1,0
29391464.png,0.0806665271520615,0.029816584661602974,1,0
29391465.png,0.0857021883130074,0.033042289316654205,1,0
29391466.png,0.0881791338324547,0.03676624596118927,1,0
29391467.png,0.0898950174450874,0.03891145437955856,1,0
29391468.png,0.0966586917638779,0.046249158680438995,1,0
29391469.png,0.101191982626915,0.0435299351811409,1,0
29391470.png,0.099225677549839,0.04164060950279236,1,0
29391471.png,0.1053621545434,0.04754950851202011,1,0
29391472.png,0.103526741266251,0.04646344482898712,1,0
29391473.png,0.107533156871796,0.046228379011154175,1,0
29391474.png,0.108832024037838,0.047282688319683075,1,0
29391475.png,0.104582749307156,0.04386395215988159,1,0
29391476.png,0.108950801193714,0.044806309044361115,1,0
29391477.png,0.112262986600399,0.047305405139923096,1,0
67062215.png,0.162482425570488,0.13766084611415863,2,0
67062216.png,0.156963869929314,0.1322104036808014,2,0
67062217.png,0.153237134218216,0.1282360702753067,2,0
67062218.png,0.147890537977219,0.12600663304328918,2,0
67062219.png,0.140225872397423,0.1217346265912056,2,0
67062220.png,0.136151671409607,0.115924172103405,2,0
67062221.png,0.133904248476028,0.11276217550039291,2,0
67062222.png,0.132093191146851,0.11332499235868454,2,0
67062223.png,0.133095651865006,0.10879652947187424,2,0
67062224.png,0.128490075469017,0.10084246844053268,2,0
67062225.png,0.127770364284515,0.09531891345977783,2,0
67062226.png,0.123330660164356,0.0900731235742569,2,0
67062227.png,0.117889627814293,0.08581558614969254,2,0
67062228.png,0.115858256816864,0.08562260121107101,2,0
67062229.png,0.114376470446587,0.08941443264484406,2,0
67062230.png,0.111813209950924,0.09573791921138763,2,0
67062231.png,0.113101698458195,0.10087306797504425,2,0
67062232.png,0.123910166323185,0.1032266616821289,2,0
67062233.png,0.118461944162846,0.09692376852035522,2,0
67062234.png,0.113783739507198,0.09608180075883865,2,0
67062235.png,0.11278585344553,0.0999625027179718,2,0
67062236.png,0.121495276689529,0.09984472393989563,2,0
67062237.png,0.118788555264473,0.10054897516965866,2,0
67062238.png,0.12369842082262,0.10404469817876816,2,0
67062239.png,0.119115978479385,0.10277554392814636,2,0
67062240.png,0.125082358717918,0.10558779537677765,2,0
67062241.png,0.125202715396881,0.1097419410943985,2,0
67062242.png,0.127946570515633,0.10952847450971603,2,0
67062243.png,0.137441292405128,0.11218041926622391,2,0
67062244.png,0.135370761156082,0.11687377095222473,2,0
67062245.png,0.130231305956841,0.11412134021520615,2,0
67062246.png,0.132688581943512,0.11174965649843216,2,0
67062247.png,0.135623261332512,0.11194590479135513,2,0
67062248.png,0.140012174844742,0.11884108185768127,2,0
67062249.png,0.145224079489708,0.12307558208703995,2,0
67062250.png,0.15110519528389,0.1306135654449463,2,0
67062251.png,0.150366425514221,0.12662135064601898,2,0
67062252.png,0.149618595838547,0.1250866949558258,2,0
67062253.png,0.147524148225784,0.12634824216365814,2,0
67062254.png,0.14629539847374,0.12420680373907089,2,0
67062255.png,0.145296961069107,0.12416886538267136,2,0
67062256.png,0.138564884662628,0.12229758501052856,2,0
67062257.png,0.139666378498077,0.11505963653326035,2,0
67062258.png,0.144657149910927,0.11737595498561859,2,0
67062259.png,0.137385055422783,0.11695244163274765,2,0
67062260.png,0.136263191699982,0.11448414623737335,2,0
67062261.png,0.133095920085907,0.11806879192590714,2,0
67062262.png,0.132661417126656,0.12444084137678146,2,0
67062263.png,0.145180270075798,0.1348200887441635,2,0
67062264.png,0.144587874412537,0.13287422060966492,2,0
67062265.png,0.148093923926353,0.12980009615421295,2,0
67062266.png,0.152000814676285,0.13197623193264008,2,0
67062267.png,0.151538521051407,0.1319713294506073,2,0
67062268.png,0.150234952569008,0.1338060349225998,2,0
67062269.png,0.149294674396515,0.13042482733726501,2,0
67062270.png,0.142709568142891,0.12888018786907196,2,0
67062271.png,0.136835530400276,0.1272822767496109,2,0
67062272.png,0.135736703872681,0.13022027909755707,2,0
67062273.png,0.130959868431091,0.12524302303791046,2,0
67062274.png,0.132918208837509,0.1324196755886078,2,0
67062275.png,0.125901624560356,0.12804065644741058,2,0
67062276.png,0.131465673446655,0.1268433779478073,2,0
67062277.png,0.130675286054611,0.1232995018362999,2,0
67062278.png,0.136964559555054,0.13825903832912445,2,0
67062279.png,0.13134977221489,0.13444368541240692,2,0
67062280.png,0.130115479230881,0.13026940822601318,2,0
67062281.png,0.132649138569832,0.1323966085910797,2,0
67062282.png,0.123437948524952,0.1321786791086197,2,0
67062283.png,0.12424822896719,0.14235474169254303,2,0
67062284.png,0.126846626400948,0.14808501303195953,2,0
67062285.png,0.131340518593788,0.14119553565979004,2,0
67062286.png,0.139015257358551,0.14099159836769104,2,0
67062287.png,0.143538966774941,0.14461468160152435,2,0
67062288.png,0.133790656924248,0.12912921607494354,2,0
67062289.png,0.119346886873245,0.1122078001499176,2,0
67062290.png,0.105935014784336,0.09910840541124344,2,0
67062291.png,0.0975714176893234,0.09533306956291199,2,0
67062292.png,0.0989906638860703,0.08563525974750519,2,0
67062293.png,0.0976199880242348,0.07864730060100555,2,0
67062294.png,0.0989179462194443,0.0860128328204155,2,0
67062295.png,0.104033462703228,0.09344649314880371,2,0
67062296.png,0.112101420760155,0.10520348697900772,2,0
67062297.png,0.114006206393242,0.10434947162866592,2,0
67062298.png,0.121056370437145,0.10860377550125122,2,0
67062299.png,0.110676251351833,0.09240245074033737,2,0
67062300.png,0.103659607470036,0.08140849322080612,2,0
67062301.png,0.10079275816679,0.07783930003643036,2,0
67062302.png,0.103358335793018,0.09259143471717834,2,0
67062303.png,0.114636823534966,0.0893600657582283,2,0
67062304.png,0.121527597308159,0.09431052207946777,2,0
67062305.png,0.130488246679306,0.09941913187503815,2,0
67062306.png,0.130988940596581,0.09881632030010223,2,0
67062307.png,0.136081337928772,0.10705942660570145,2,0
67062308.png,0.145747438073158,0.10332655161619186,2,0
67062309.png,0.16086283326149,0.1057809367775917,2,0
67062310.png,0.154453590512276,0.09780579805374146,2,0
67062311.png,0.151499971747398,0.09743920713663101,2,0
67062312.png,0.152005136013031,0.09463445097208023,2,0
67062313.png,0.15672542154789,0.09779874235391617,2,0
67062314.png,0.159548714756966,0.09744307398796082,2,0
67062315.png,0.154811874032021,0.0904434323310852,2,0
67062316.png,0.15492257475853,0.08976521342992783,2,0
67062317.png,0.15883931517601,0.09224975109100342,2,0
67062318.png,0.159114539623261,0.09839079529047012,2,0
67062319.png,0.163356810808182,0.0999835953116417,2,0
67062320.png,0.163400530815125,0.0946517065167427,2,0
67062321.png,0.153547823429108,0.08707789331674576,2,0
67062322.png,0.133352160453796,0.06923756748437881,2,0
67062323.png,0.131742253899574,0.06586599349975586,2,0
67062324.png,0.129283472895622,0.05760519951581955,2,0
67062325.png,0.125765651464462,0.05011169612407684,2,0
67062326.png,0.121109120547771,0.049818865954875946,2,0
67062327.png,0.123127497732639,0.050048813223838806,2,0
