seed_name,operator,cur_predict_angle,ori_predict_angle,is_err,ori_carla_angle,cur_carla_angle
seed_0_1_1.xosc,0,0.24341808,0.115641318261623,0,0.381460458040237,0.1584529727697372
seed_0_1_1.xosc,0,0.24872838,0.11744574457407,0,0.368039280176163,0.2502934038639068
seed_0_1_1.xosc,0,0.26235187,0.119992032647133,0,0.354112297296524,0.0703227221965789
seed_0_1_1.xosc,0,0.26956278,0.121762573719025,1,0.338191628456116,0.0739996805787086
seed_0_1_1.xosc,0,0.266483,0.119503237307072,1,0.322109550237656,0.3716954588890075
seed_0_1_1.xosc,0,0.26071486,0.120379932224751,0,0.304577827453613,0.3340055048465729
seed_0_1_1.xosc,0,0.24882518,0.122858516871929,0,0.287785112857819,0.1051939874887466
seed_0_1_1.xosc,0,0.24162965,0.116424679756165,0,0.269341915845871,0.0142937060445547
seed_0_1_1.xosc,0,0.23859456,0.12063742429018,0,0.231799066066742,0.0195096433162689
seed_0_1_1.xosc,0,0.23844096,0.119544669985771,0,0.212831020355225,0.0566948056221008
seed_0_1_1.xosc,0,0.2253343,0.120427750051022,0,0.194133624434471,0.5249059200286865
seed_0_1_1.xosc,0,0.22281583,0.121681489050388,0,0.175951987504959,0.3156799077987671
seed_0_1_1.xosc,0,0.21867667,0.121203802525997,0,0.158452972769737,0.217222511768341
seed_0_1_1.xosc,0,0.2201049,0.121426098048687,0,0.141891956329346,0.1489297747611999
seed_0_1_1.xosc,0,0.21911845,0.121759071946144,0,0.126297786831856,0.0475885495543479
seed_0_1_1.xosc,0,0.22390236,0.11859492957592,0,0.0984121933579445,0.3220714330673218
seed_0_1_1.xosc,0,0.23009308,0.12519171833992,0,0.0866529643535614,0.1454261988401413
seed_0_1_1.xosc,0,0.2303211,0.116793088614941,0,0.0761342495679855,0.1037914305925369
seed_0_1_1.xosc,0,0.23772216,0.119377486407757,0,0.0671054422855377,0.0794098451733589
seed_0_1_1.xosc,0,0.23568155,0.121485807001591,0,0.0589870028197765,0.5337972640991211
seed_0_1_1.xosc,0,0.23135571,0.122004464268684,0,0.0519124418497086,0.2205776870250702
seed_0_1_1.xosc,0,0.23111854,0.119991019368172,0,0.33847114443779,0.1094662770628929
seed_0_1_1.xosc,0,0.23092912,0.1158761754632,0,0.294775873422623,0.0465574003756046
seed_0_1_1.xosc,0,0.220707,0.123749457299709,0,0.250293403863907,0.3210889399051666
seed_0_1_1.xosc,0,0.2162303,0.121797487139702,0,0.208629935979843,0.2251557409763336
seed_0_1_1.xosc,0,0.22603957,0.134638145565987,0,0.170304179191589,0.1563287675380706
seed_0_1_1.xosc,0,0.22833607,0.13100691139698,0,0.140048816800118,0.0932646989822387
seed_0_1_1.xosc,0,0.20059837,0.139839574694633,0,0.111233651638031,0.0857262685894966
seed_0_1_1.xosc,0,0.18771634,0.14514933526516,0,0.0918344855308533,0.5170824527740479
seed_0_1_1.xosc,0,0.19959982,0.141008570790291,0,0.0692931562662125,0.3707122206687927
seed_0_1_1.xosc,0,0.2218397,0.142551571130753,0,0.0418094173073769,0.1969885677099228
seed_0_1_1.xosc,0,0.2659908,0.14729131758213,0,0.515595555305481,0.171116441488266
seed_0_1_1.xosc,0,0.27727008,0.150843530893326,0,0.361490190029144,0.0826776847243309
seed_0_1_1.xosc,0,0.260926,0.153593882918358,0,0.315691530704498,0.0746805891394615
seed_0_1_1.xosc,0,0.2109201,0.153316482901573,0,0.261855244636536,0.0700912177562713
seed_0_1_1.xosc,0,0.19420716,0.144267126917839,0,0.219518885016441,0.0813130959868431
seed_0_1_1.xosc,0,0.2012728,0.147855177521706,0,0.17494709789753,0.0436969324946403
seed_0_1_1.xosc,0,0.22729333,0.148782044649124,0,0.144473284482956,0.046478696167469
seed_0_1_1.xosc,0,0.21910918,0.145815297961235,0,0.092827707529068,0.3804039657115936
seed_0_1_1.xosc,0,0.21816601,0.140068575739861,0,0.070322722196579,0.1647964417934417
seed_0_1_1.xosc,0,0.23485918,0.138879120349884,0,0.059144489467144,0.0574465170502662
seed_0_1_1.xosc,0,0.21199611,0.132812216877937,0,0.0434392429888248,0.0266845822334289
seed_0_1_1.xosc,0,0.23158857,0.135332405567169,0,0.54011082649231,0.0013664634898304
seed_0_1_1.xosc,0,0.21143262,0.133510544896126,0,0.380629777908325,-0.0012175147421658
seed_0_1_1.xosc,0,0.21215686,0.134796723723412,0,0.332810282707214,0.0031651742756366
seed_0_1_1.xosc,0,0.2381483,0.13329491019249,0,0.27629154920578,-0.0036797570064663
seed_0_1_1.xosc,0,0.2515188,0.133183717727661,0,0.184063106775284,0.0
seed_0_1_1.xosc,0,0.25475425,0.134336546063423,0,0.151635721325874,0.0024622417986392
seed_0_1_1.xosc,0,0.2876109,0.136155486106873,1,0.117751032114029,-0.0034821359440684
seed_0_1_1.xosc,0,0.29189163,0.129633590579033,1,0.0972349345684052,0.0007029324769973
seed_0_1_1.xosc,0,0.28044355,0.126428157091141,1,0.0739996805787087,0.0
seed_0_1_1.xosc,0,0.24878354,0.124672375619411,0,0.0624076463282108,0.0007029324769973
seed_0_1_1.xosc,0,0.21798566,0.124764360487461,0,0.533429622650147,-0.0007029324769973
seed_0_1_1.xosc,0,0.20713852,0.123161859810352,0,0.381039410829544,0.0007029324769973
seed_0_1_1.xosc,0,0.20129843,0.12207754701376,0,0.322664022445679,0.0041850684210658
seed_0_1_1.xosc,0,0.20397955,0.13087072968483,0,0.220368057489395,0.0034821359440684
seed_0_1_1.xosc,0,0.20853992,0.139342442154884,0,0.181535497307777,0.0007029324769973
seed_0_1_1.xosc,0,0.20965315,0.13901574909687,0,0.141734078526497,0.0007029324769973
seed_0_1_1.xosc,0,0.19909513,0.139142349362373,0,0.116101779043674,0.0
seed_0_1_1.xosc,0,0.20650947,0.142251878976822,0,0.0885828360915184,-0.0007029324769973
seed_0_1_1.xosc,0,0.23955844,0.148136213421822,0,0.0736902803182602,0.0
seed_0_1_1.xosc,0,0.24262477,0.139343678951263,0,0.0548705570399761,-0.0007029324769973
seed_0_1_1.xosc,0,0.23249766,0.132912993431091,0,0.530097246170044,-0.0058115478605031
seed_0_1_1.xosc,0,0.20796275,0.137809008359909,0,0.371695458889008,-0.002779203467071
seed_0_1_1.xosc,0,0.1993304,0.135322362184525,0,0.266190439462662,-0.0024622417986392
