seed_name,operator,cur_predict_angle,ori_predict_angle,is_err,ori_carla_angle,cur_carla_angle
seed_0_1_1.xosc,0,0.11466847,0.113361351191998,0,0.381460458040237,0.1584529727697372
seed_0_1_1.xosc,0,0.16022788,0.164452269673347,0,0.368039280176163,0.2502934038639068
seed_0_1_1.xosc,0,0.12624425,0.133038982748985,0,0.354112297296524,0.0703227221965789
seed_0_1_1.xosc,0,0.1441077,0.128188505768776,0,0.338191628456116,0.0739996805787086
seed_0_1_1.xosc,0,0.15960617,0.153339967131615,0,0.322109550237656,0.3716954588890075
seed_0_1_1.xosc,0,0.10154433,0.125907063484192,0,0.304577827453613,0.3340055048465729
seed_0_1_1.xosc,0,0.13237353,0.12895305454731,0,0.287785112857819,0.1051939874887466
seed_0_1_1.xosc,0,0.10796422,0.149375110864639,0,0.269341915845871,0.0142937060445547
seed_0_1_1.xosc,0,0.106845856,0.0963179469108582,0,0.231799066066742,0.0195096433162689
seed_0_1_1.xosc,0,0.14535543,0.120624519884586,0,0.212831020355225,0.0566948056221008
seed_0_1_1.xosc,0,0.1303852,0.0875715538859367,0,0.194133624434471,0.5249059200286865
seed_0_1_1.xosc,0,0.14053112,0.134431436657906,0,0.175951987504959,0.3156799077987671
seed_0_1_1.xosc,0,0.176447,0.14084680378437,0,0.158452972769737,0.217222511768341
seed_0_1_1.xosc,0,0.13017705,0.111841507256031,0,0.141891956329346,0.1489297747611999
seed_0_1_1.xosc,0,0.09906583,0.0819957405328751,0,0.126297786831856,0.0475885495543479
seed_0_1_1.xosc,0,0.15909249,0.167268469929695,0,0.0984121933579445,0.3220714330673218
seed_0_1_1.xosc,0,0.17188323,0.178677558898926,0,0.0866529643535614,0.1454261988401413
seed_0_1_1.xosc,0,0.17112145,0.185852542519569,0,0.0761342495679855,0.1037914305925369
seed_0_1_1.xosc,0,0.16742821,0.174965068697929,0,0.0671054422855377,0.0794098451733589
seed_0_1_1.xosc,0,0.17612329,0.166155472397804,0,0.0589870028197765,0.5337972640991211
seed_0_1_1.xosc,0,0.16356455,0.189383789896965,0,0.0519124418497086,0.2205776870250702
seed_0_1_1.xosc,0,0.16804664,0.173963025212288,0,0.33847114443779,0.1094662770628929
seed_0_1_1.xosc,0,0.15624611,0.169179290533066,0,0.294775873422623,0.0465574003756046
seed_0_1_1.xosc,0,0.15149982,0.13532991707325,0,0.250293403863907,0.3210889399051666
seed_0_1_1.xosc,0,0.14362194,0.141027078032494,0,0.208629935979843,0.2251557409763336
seed_0_1_1.xosc,0,0.14901313,0.13792659342289,0,0.170304179191589,0.1563287675380706
seed_0_1_1.xosc,0,0.18105334,0.178006932139397,0,0.140048816800118,0.0932646989822387
seed_0_1_1.xosc,0,0.17123413,0.168641403317451,0,0.111233651638031,0.0857262685894966
seed_0_1_1.xosc,0,0.12760974,0.140230432152748,0,0.0918344855308533,0.5170824527740479
seed_0_1_1.xosc,0,0.14673164,0.164930254220963,0,0.0692931562662125,0.3707122206687927
seed_0_1_1.xosc,0,0.12455745,0.140115231275558,0,0.0418094173073769,0.1969885677099228
seed_0_1_1.xosc,0,0.13135092,0.167612954974175,0,0.515595555305481,0.171116441488266
seed_0_1_1.xosc,0,0.13974842,0.175908073782921,0,0.361490190029144,0.0826776847243309
seed_0_1_1.xosc,0,0.14339554,0.174549326300621,0,0.315691530704498,0.0746805891394615
seed_0_1_1.xosc,0,0.12956448,0.158112362027168,0,0.261855244636536,0.0700912177562713
